,ACH-000217,ACH-000221,ACH-000316,ACH-000361,ACH-000393,ACH-000420,ACH-000422,ACH-000471,ACH-000475,ACH-000476,ACH-000478,ACH-000480,ACH-000483,ACH-000493,ACH-000537,ACH-000577,ACH-000620,ACH-000671,ACH-000734,ACH-000739,ACH-000848,ACH-001318,ACH-001853,ACH-002523
DAP3,-0.7686202580137227,-0.7636793312510491,-0.3692826990588694,-0.5485047727255349,-0.2991088455540862,-0.5451204719390103,-0.5752360188318689,-0.5059179564319013,-0.9324061803262512,-0.8263180351952677,-0.4998030399112581,-0.8403592104246589,-0.5084530545515966,-0.7472367723325335,-0.7226670726199704,-0.6797488935633518,-1.0287157939795175,-0.7567079051124164,-1.3359296450959404,-0.6694138471062278,-1.014542963061996,-0.6687358245423061,-0.5746992036821965,-0.5420844312577129
IRAK1,0.0045195034291638,0.1007278527484502,-0.1152239128387562,0.2257695112448506,0.1473523016509045,0.0567034663176331,0.0022700596366387,0.0270813635416421,0.1180302974736792,0.0252167030298273,0.1979699162535853,0.1715149798080683,0.0119933046354457,-0.0752448017388478,-0.144236487828419,0.3424942703678429,0.0815000476065078,-0.0155663731758414,0.0663282530361723,0.0463260082394528,-0.125613684907697,-0.0611929604991531,-0.0237884960025841,0.0247289971299444
DDX28,-0.3437055965387022,-0.5231148080211637,-0.289100181256894,-0.0904867331090311,0.0839463664932001,-0.2016739690904574,-0.218336005973233,-0.3024823814317958,-0.583390681030257,-0.4303600227177273,-0.1004338339376885,-0.5349698678167588,-0.2034750305212361,-0.4574792140697685,-0.6635906282301105,-0.0446146892466099,-0.2311513064530416,-0.8543351820889491,-0.7177462331882644,-0.0306781303245587,-0.6622471311316194,-0.4982943032667928,-0.3324043925036206,-0.2251840209701338
ERCC1,-0.1961270029244871,-0.240454482757931,-0.0885236553899583,-0.4214087184009953,-0.1598939496096819,-0.1102195303185035,-0.1556521795845658,-0.1653408654628836,-0.1334967234584706,-0.1125907198661661,-0.2059291886719559,-0.3289209534906022,-0.0920210287706981,-0.1599512938793336,-0.1472980555204973,-0.2915882299622062,-0.1654199306393789,-0.0587796822606625,-0.2094379951307566,-0.2104148767664216,-0.1064502781867535,-0.1909060625244636,-0.0501531699336004,-0.1545479181285452
FOSB,-0.0710341941528336,-0.1458641743720994,0.0105752593516824,0.1894070493262043,0.1422953725459474,-0.0352845095961076,0.0613089136531874,-0.0844295504801656,-0.0401380015773905,-0.1142308195217501,0.0579187483460873,-0.0983157909447491,-0.0314001313283183,-0.0656003744802213,-0.0179413950483484,-0.0903671749359893,-0.1332812943175201,0.1384966910970629,-0.0100616163583063,-0.0562436741354892,-0.0416555928852707,-0.0842597529270224,-0.2232386741493771,0.0542190313208007
PPP2CB,0.0497703951218165,0.185068077023248,0.0932199455633444,0.1772525130526197,0.0227321550840174,0.0895196285465486,0.0611979783768429,0.1405494112343025,0.0250900332141748,-0.0357246778080382,0.1606541425330198,0.0729298613569528,-0.0381095879077046,0.0673988890369723,0.1845299831551606,0.0401520156963577,0.0349474799737872,0.0222065032771501,0.0780853752802679,0.1355804911861904,0.0315227102687888,0.0712941280959861,0.1654834834992029,0.0435936323160859
THBS1,0.0543665154679341,-0.0189380090530785,0.3371913860291344,0.1292349952026453,-0.055449866521891,-0.0116579125199709,-0.0491030307258273,-0.0260303281225692,0.0705135634409311,0.1467899191293089,-0.1750021516079466,-0.0381123835235233,0.1268293425245732,-0.0019343315741653,-0.2615462140863325,0.2063749598373027,-0.0767225141642748,-0.0772946222920052,-0.0001305850610142,0.0658865450583367,-0.1040740122472229,-0.0079395308143288,-0.0244146258950021,0.0454570859734553
LRP5,-0.0616505550337051,-0.1467993937984856,-0.0759676347243584,-0.1088761212697423,-0.223641654600025,-0.1890096008252599,-0.2486444237084947,-0.2048829419263215,-0.1521641196013684,-0.3022396200751044,-0.1854525486175338,-0.0553643183162388,-0.2990004641045393,-0.1000784072858955,-0.3302932123922839,-0.0699763527679331,-0.0596068831736763,-0.2502249176878907,-0.1227623536266594,-0.1716076637066598,0.027380511257012,-0.1281682901534586,-0.0944403992642335,-0.1834226401992967
ORC4,-0.3972751283179818,-0.2868247274389958,-0.1028967225535851,-0.76062004250909,-0.55704943646992,-0.3834728202460569,-0.1654878165176023,-0.5737143905088108,-0.5944948372677871,-0.3369567408276044,-0.5786877351368326,-0.5287702623651798,-0.5057980406506064,-0.8446761501524314,-0.4267387712413731,-0.2802813809770474,-0.3523459596050204,-0.270832947572251,-0.4432943821375327,-0.292097259820088,-0.8872536606599799,-0.4583287867568975,-0.5181603239328644,-0.4764318625367073
CENPN,-0.9336610487899976,-1.0457983613057342,-0.7104248705030898,-1.107307733232345,-1.6869786633908366,-0.9570350852970908,-0.9418594487646252,-2.050408915711685,-1.8321430521669373,-1.337879838454088,-1.3868069758657346,-0.9452222776543188,-0.4671329718785763,-1.7034776483754563,-0.8243108149727234,-1.419751406072694,-1.1585097313793131,-0.9941295542947738,-1.3166473787509183,-0.865648805735082,-1.6277467797802971,-1.3455537552376524,-1.8068863255452832,-1.6419027210206405
MRPS18A,-0.7521272204568074,-1.299374710004006,-0.612212790157137,-0.3445169652562904,-0.0796261775839898,-0.4172874147099239,-0.908038902872614,-0.3673142307756024,-0.660004374608071,-0.6493964268936575,-0.4041364049124714,-0.7671210307717022,-0.8859528048079032,-0.7682928914624543,-0.7389740960193185,-0.2387888419000569,-0.7335962418386783,-0.918530176117066,-0.7281118912721771,-0.5774858851597378,-0.8527985972030366,-0.8203141164666936,-0.8074169257074248,-0.6801984382704238
SLC7A8,-0.0364571114900284,-0.0662956845414495,0.0679386749414123,-0.0162155680519353,-0.1841087392345725,-0.3467591244983122,0.1241008944860201,-0.1386902166049932,-0.1270679053703545,-0.1553558538998773,-0.1260056038052909,0.0484777604203662,-0.1758963132354831,-0.1082940088736981,-0.0503225597611048,-0.2329781868906362,-0.0537490973980488,-0.1196309656109392,-0.0866729936894915,0.0582786474117245,-0.1193419633744053,-0.3200878269273576,-0.2176065129993498,-0.0523247222174528
PPP2R1B,0.047897806428149,0.1653429756211217,-0.0166602115925556,0.0750663509525802,-0.1268517088022465,-0.1266596364576718,0.0533461738178455,0.1312959935898649,0.1747306757169691,0.0975524639862042,0.1020130728219362,0.1621567658977753,0.0069431564539816,-0.0563855980428767,0.0461520053026345,0.0930297706992338,0.1551514326264825,0.0740227198086372,0.2093531559141256,0.061330670474747,-0.0429074008581609,0.1088149158481,0.1910779560501794,0.0250166166084921
ASCC2,0.1778666706110446,0.0427595119061328,-0.0649343968739927,0.1760685836825209,0.0241177919582802,-0.29423611964408,-0.0343641144315875,0.3002881978150644,0.0530287722189793,-0.0222506986599607,0.0617557641956589,0.1565781496755324,-0.0343042459465272,0.2646077967801475,0.1137113089842483,0.2004442027029547,0.1331137792386874,-0.1001256436885649,0.0596556238261338,0.1110625376150583,0.1765164945548991,0.0294317944358259,0.2029923274269262,-0.1344605251118368
MLH1,0.0264697065923089,-0.0596380522106496,-0.4413490375815702,0.1205631646653938,-0.0515599325313151,-0.0224800613278798,0.1411897114772535,0.0456048242478774,0.0137025887973899,0.0315904305780606,-0.1319560070781724,-0.0047270036169927,0.1417620678421691,-0.0161112546835999,-0.0314247603525491,-0.2653774499917131,0.0024049683618155,0.206832584783175,-0.0915781162994883,0.0122008247934233,0.0084072832402889,-0.1178865910838681,-0.0497276193339769,-0.1235753614493919
MRPS23,-0.8377596071296242,-0.9014876067927886,-0.498269975381017,-0.3696328345920968,-0.2358344513062514,-0.3665626895234318,-0.7776633574125853,-0.20105702775648,-0.6598107169128825,-0.490761772203578,0.0202102348951497,-0.9646986034142078,-0.6606335469657078,-0.47065603606255,-0.4141990597162426,0.2419731686819167,-0.6423793759401117,-1.7851606084368992,-1.3452482978913745,-0.6623867209039833,-1.0536144173309256,-1.0757452604167443,-0.5638264227069183,-0.2753711951520064
TFAP2C,-0.1964657606859721,-0.359092299080772,-0.1315748098055197,-0.1988513767057612,-0.1534158473445087,-0.0976947441853848,-0.1624438962327045,-0.1510958856645449,-0.1515821323741014,-0.3193157276783827,0.0307223243495654,-0.136046466797672,-0.1781102791571653,-0.3299175647195693,-0.2623445038515574,-0.0727358050301179,-0.1031795184514184,-0.1309399145083171,-0.0909954561720305,-0.2813794848413979,-0.178597766255871,-0.22236415839105,-0.1161335088634964,-0.0913504965516819
MPHOSPH8,-0.2572801361345953,-0.2583903407786896,-0.1842627953785569,-0.1311926942942682,-0.4994182857340268,-0.011261286045341,-0.4926173770926251,-0.2101673104330228,-0.2793775897555762,-0.2379091488772353,-0.4050534685432914,-0.4149710923475266,-0.3410169522594202,-0.159044257859087,-0.2696019141762037,-0.1288111594111016,-0.3039736535434068,-0.2403714634181887,-0.3006578927012476,-0.2236936172965092,-0.4040707838254647,-0.3964109343594548,-0.3688405058174812,-0.345299670285604
INTS9,-1.9829708476798,-2.124918311943632,-1.9236017758984127,-2.032366444851091,-1.562459281987317,-1.6050765734983443,-2.1899083932355583,-2.615279102368323,-2.008821152215106,-1.390973791281979,-1.8353637147019568,-1.7686074900867672,-1.891456544627316,-2.1285073456157813,-2.477567228700112,-1.636070095794192,-1.66327163764441,-1.751510403765398,-2.076474940911337,-1.5782789943140347,-2.2316684239969646,-1.876187898136147,-1.3151457095345251,-1.5646166028514523
SF3B1,-1.496685755338676,-1.0386650114907905,-1.3195587803345152,-1.1772017331708946,-1.3807414369525448,-0.9147556857731326,-1.1946767187981773,-0.9180881021815778,-1.1280267173879543,-1.3559377058021105,-1.3656916253986129,-1.023136634795207,-1.5968413437070057,-1.0954729384252315,-1.1915033528551282,-1.1783416754996772,-1.185376049366948,-0.8393471659743655,-1.2489651509380313,-1.1147688961466191,-1.248701188504177,-1.2984101187728876,-1.5710625261301543,-1.2859557434439826
CDH1,-0.0534622141999151,0.0204763512605681,0.3234566505031306,0.0069276216103979,-0.0222195864590867,-0.2086914426192717,0.1288085773546626,0.0235033914081476,-0.0356500726671886,-0.0486470859539705,-0.0429447207846575,-0.0738097455438653,-0.1425087152825851,0.1421494177133089,-0.0397119759099388,-0.0103082439306348,-0.2555818283602,0.1193357869736921,0.0966834974682221,-0.1458685000780973,0.0341179881109695,-0.1143410585825486,-0.1746710969519607,-0.0148473378346525
FZD4,0.1360351599844932,0.2104670081266907,0.1674660676021404,0.0898424300741276,0.081832132106326,0.0404320075814533,0.1012637986826278,-0.0411299196196473,0.0166423976802757,0.0008090104553924,0.0178468397730441,0.0017338572512549,0.2479081357763264,0.0849034836547062,0.0412449736355676,0.0472927709630025,0.0537138260664505,0.005652578627921,0.1159402137643216,0.1241932558143402,0.0137301421222529,0.0426471779006249,0.1146089070504568,0.0005194832361715
CDK4,-0.4298790144229993,-1.1541616068138167,-1.4893923765123551,-0.5676488295010047,-0.6056282136125155,-0.282755496094778,-1.7069035514484716,-1.2991511166445318,-0.4130176452793611,-0.4933001559636801,-0.8658532145200146,-1.10706088968108,-0.4408835375322926,-0.7405151318691625,-1.573328389823896,-0.6734315117076705,-0.3834893433227154,-0.479375217409707,-1.549118598987172,-0.3410298522536232,-0.6369307064711652,-0.8150102840938409,-0.3798905491069025,-0.7205061111904228
RBM15,-0.6178711087872357,-0.4214600790466855,-0.0032867936600834,-0.4612958602555184,-0.1382047244537034,-0.159159263269703,-0.6447574744844338,-0.1245591038773429,-0.5314805800405844,-0.2720518760456639,-0.5120932758942267,-0.1759165621029101,-0.1201637979466813,-0.1128194996799894,-0.455995214794309,-0.349206268225929,-0.3733182929003584,-0.5895817503334839,-0.1201154032769935,-0.1099968734156745,-0.2311153201826744,-0.2461234993588057,-0.0354635870681381,-0.256213332449089
EIF3F,-1.7904753213311928,-1.745393506547597,-1.3271486019347565,-1.5455939811556128,-1.801590577080595,-1.1908465933989223,-1.519485347700213,-1.536700956059272,-1.3660729327964614,-1.3383112964919297,-1.3822449158572043,-2.2972853073429604,-2.103995858540864,-1.063371692419807,-1.5299482662496366,-1.421646682570667,-1.773465831742187,-1.674672457521496,-1.7608716785699068,-1.4122039789382292,-1.7322654242066775,-1.6815538536036327,-1.6166858309618766,-1.691027676707021
NPHP1,-0.1002393301355563,0.0494079730878244,-0.187345127575168,-0.2729882524258402,-0.0410981675279316,-0.0928532455090106,-0.042325416306656,-0.0851464804636552,-0.1605338221625225,-0.1365457912022932,-0.1175697534475771,-0.114831037333674,-0.1868797083145388,-0.073836152425855,-0.1228890525816316,-0.329896283748778,-0.180586894847809,-0.1252044742412129,-0.0494822717556207,-0.0369831161337536,-0.1417649708003888,-0.1764085941881766,-0.1649091754956674,-0.0614697773443816
NDUFV3,0.0110215213514257,-0.0378128693229771,-0.2374691703868504,-0.0890088418801961,-0.0325204452164247,0.2957629022227391,-0.0075392751587347,0.0488724016230967,-0.0208748055960009,0.0191135561344908,0.031631801539155,0.1734846126688945,0.1848859264509456,-0.1490464391075072,-0.0960037959689162,0.0207795104472196,-0.0913026693706637,-0.0165074768032648,0.1915530134655118,0.0484175301304225,0.0798915647037186,0.0141196694818828,0.1298314362599725,-0.0513326152330294
PSMD9,-0.1978629817955643,-0.2166042905689196,-0.3207471270545725,-0.3506191189429916,-0.1853283382382333,-0.2923273143987621,-0.2449865021153725,-0.2075244557461622,-0.2506144931703215,-0.1247705472307962,-0.1781003907712459,-0.225978203145212,-0.3304288383205792,-0.2999402666047208,-0.0906670113377775,-0.3742814057395026,-0.4286693036855429,0.0199985926949244,-0.0528176440028294,-0.1205822992433448,-0.257337624038738,-0.1737378199891432,-0.3760642330470894,-0.3461874771905395
MRPL4,-1.1849546521760377,-1.5289211826968188,-0.2580241532397079,-0.6565685574104402,-0.0033381768234659,-0.6572853124731446,-0.679991657933444,-0.1433003063731335,-0.7763467875538912,-1.3325973863501173,-0.04919261199041,-1.0889027698926343,-0.8185789821574659,-0.5042432221853955,-1.111556465453649,-0.2589719536151122,-0.6394457769374864,-1.121294109254343,-0.6563235624787227,-0.5977708573128682,-0.5044360684374947,-1.010392887058701,-0.8817790756362265,-0.2476608584305488
JUN,-0.3882704110216888,0.0211544695733113,-0.2531169505462718,-0.9241659414206604,-0.108101574057616,-0.3014189502572595,-0.5226082153800672,-0.6421390016929358,-0.2503012559048005,-0.1034637180898105,0.3174521557241872,-0.2236972150652073,-0.3290853865340579,-1.4481423958750077,-0.6648447244161317,-0.1337089381536305,-0.1451325362011744,-0.0776004675258198,-0.0851232393398103,-0.051580761199114,-0.0733660236471321,-0.0593106915860842,-0.2824365196360164,-0.2526313889307297
GJB3,-0.1013845820486398,-0.1987437953846217,-0.2144361686049493,-0.4072048636126866,-0.1194500172213837,-0.3395909063789386,-0.1357990447137398,-0.2475042856559831,-0.27335660386588,-0.2302083438679935,-0.1756710026600737,-0.2344533902029316,-0.1367361241712152,-0.3470577445813721,-0.1793619947837494,-0.4777337897927418,-0.2611767755174815,-0.0972342722231014,-0.1604998791995579,-0.1301332171760808,-0.1124070342562074,-0.1825820550775245,-0.1221526780622832,0.0021517194955144
FURIN,-0.096931417813395,0.0631071510734525,-0.0270867073106963,0.0356654027260129,-0.1525374037085412,-0.3670791267302005,-0.290132581663113,-0.3477829478060926,-0.0885318060893023,-0.110012488706088,-1.0005283229479411,-0.1489223615073123,0.2029883067797019,-0.1374555615237383,-0.1667084644819479,-0.1163533944518316,0.0108271491907988,-0.478817198486431,-0.4388391612268371,-0.5032710260273777,-0.1646912481772385,0.0587004765994035,-0.1785290269409248,-0.3311298578845957
EPS8L3,-0.3096532308098553,-0.4644083070456137,-0.1386039968611162,-0.1352053176068927,-0.320029485854566,-0.290630012787169,-0.1619739775426849,-0.2557643400024306,-0.2523765108189864,-0.1119837470853863,-0.2197150840834458,0.0268929051211311,-0.1062815620250692,-0.3160868338108368,-0.2011643727153997,-0.5597842481373816,-0.1179768990181217,-0.0786759306623565,-0.1239366058780476,-0.1923138797743993,-0.155311725417917,-0.2845699634808101,-0.2014353078333214,-0.194628554245608
IPO13,-0.7781186521566545,-1.364267322542438,-1.6390394579549723,-1.1820248765204058,-0.9477719506168634,-0.9200217642643932,-1.1717235987082897,-1.3099296666938434,-1.262670200602666,-1.2861207004969308,-1.1990425731379022,-1.086826480391585,-0.8017143958429187,-1.158222023759421,-1.088203013576848,-0.9943439433070148,-1.743195561599477,-1.219474419873307,-1.1427621825621723,-1.0344575922553003,-1.2158330961371648,-1.0012962805056416,-0.9839022434015596,-1.0782864394236946
SNRPN,-0.0945021748244878,-0.1200009858873447,0.0223874923976453,-0.2810403062000069,0.1527540675172023,-0.3061814261817973,0.2108610242485142,0.066257767704508,-0.0122468296675182,-0.1014395496464603,0.0023921717979849,-0.1871339073624198,0.0033622657879638,0.0619084692553333,0.0815761269571752,0.2140795168465287,0.0395850525545045,0.1653714063005267,-0.1161407677900923,-0.1296151711016863,-0.1751053454376884,-0.0691625764451511,0.1326600637958437,0.0384789792542762
BCL3,-0.0807549898175395,-0.0071258155138452,-0.2042360015358591,-0.1326542398608953,0.1267179981930837,-0.0354115457635379,-0.2310086029940483,0.1391999027007122,0.1632006194206023,0.0104609878233647,-0.2875765995286902,0.0302788251570454,-0.0635012955592441,0.0283512798252358,0.0815825477619317,0.011540499979908,0.1231045280028345,0.0967421002800656,0.1980069781786589,0.1080871004372956,0.1461039411485699,-0.0651281199273605,0.226720846157615,0.201127753994507
CDK7,-2.151113313897617,-1.5410999758083703,-1.551173243467061,-1.523135837717159,-1.5060851391944865,-1.698581739402906,-1.773525614652751,-1.7584806536993598,-1.691689627920845,-1.5890178790926024,-1.977110661506123,-1.7925699199860148,-1.5324557632167564,-1.2814057895525344,-1.831707864248304,-1.100703302132133,-1.4521496337123216,-1.6730648378019366,-1.3992525970212664,-1.4480406230067586,-1.5764019512227516,-1.71125231978054,-2.2028680220518337,-1.7402610800991698
SMARCA2,0.0108194773017629,0.1060913201375176,-0.0577065777544476,-0.941411557028912,-0.6924732168894678,0.1510125940684155,0.0981447262471301,-0.0537768991181723,-0.0074646444999044,0.0450858577858371,0.0103444006393677,0.2289375311760609,-0.1322525465054483,0.0868197581782327,0.0846584532149736,0.1282730611007665,-0.0198370652594651,0.0300403292878919,0.0693121726625521,-0.0482683489986443,0.1283031542551312,-0.8781469153560936,0.0238440329105356,0.0378159060373718
RPL4,-2.7894777254924965,-2.7331125075524474,-2.670031015305328,-1.841274494178337,-1.7506008534488728,-2.481282675604604,-2.6070507908266363,-1.9698969038987733,-2.564055234701106,-1.76243452969836,-1.7723364147737557,-2.80258481347996,-2.568942615059344,-2.012402824636583,-2.3078643878047886,-2.381026003421632,-2.323271397286496,-3.0065886328927456,-2.231613965604528,-2.7267919211917206,-2.461126476486473,-2.800539676981188,-2.263899509403529,-2.269837044084593
GTF3C3,-0.6721161127039824,-0.4010649258607924,-0.9959750563024208,-0.7754079474027353,-0.4458951082292109,-0.4849957995123617,-0.7389005522853458,-0.635910142275746,-0.5889618051221867,-0.62900022320171,-0.2630216058506302,-0.569924505044175,-0.5980565594579839,-0.2702434363483024,-0.8914043871664308,-0.6263890149913092,-0.4789727436095665,-0.6674611204233741,-0.6963527128313741,-0.3007951214323551,-0.8201684993158422,-0.4416463724175793,-0.510407771146195,-0.7037841047596145
CCAR1,-0.4091781684078261,-1.1795995240251858,-0.8954058018095454,-1.4298899345640474,-0.2502007744318537,-0.4135161327362332,-0.7660481016641,-0.8687910362717305,-0.4822260727823924,-0.1560688718372451,-0.4939500094076697,-0.7825098496193923,-0.6479289783351702,-0.9303819335270754,-0.1265668507058158,-0.8588139015760101,-1.168833452047967,-1.5649916350773532,-0.357984245079808,-0.5401215511490575,-0.3326843280687813,-0.6508483672915234,-0.4797424138705854,-0.9424662001334636
LSM6,-1.001579928714265,-1.0769164017192456,-0.6011250758548805,-0.9142936117228678,-1.2655513557902254,-0.9912673203778488,-0.6418003135522743,-1.1023468879408156,-1.1415975989450282,-1.3784677859675218,-0.9098382779257154,-0.4587990741271883,-0.8015018659356256,-1.0996606879334376,-1.0460441460083687,-1.068803819811967,-0.8226249587946604,-0.340953112361377,-0.8799921271791866,-0.6527117650095863,-0.917827263278001,-0.7507218557592129,-0.753970881311025,-0.7372094032123243
HAUS7,-1.1539894710286638,-0.6916427891847942,-1.2664704153387931,-0.9586919157254644,-2.0043533364734016,-0.8119912635470912,-1.5334619506746638,-0.6782176750993051,-1.1118662115860194,-1.7274554645908506,-1.0883095150968032,-1.5064791488815343,-1.7206609216752085,-0.5705846898586516,-0.7849448182200647,-1.7553240537256425,-1.0741977015589097,-1.2262023955491066,-1.4384951902715413,-1.8622890954903284,-0.8509051718346886,-1.1843345960595246,-0.5667342389671515,-1.129692967883781
CCNE1,-0.2494161327385811,-0.0309020304546967,-0.2497132105188155,-0.0426086801109926,-0.085826221325332,-0.0922654179507473,-0.3121380116110805,0.0625167064592797,-0.0948176358373043,0.1142444292074733,-0.075749550102122,-0.0118022025474273,-1.804582885799597,-0.1686877628815868,-0.0542814944099098,-0.3652626007198357,-1.02989346235825,-0.2943140110223225,-0.1738158484394526,-0.1988861823659437,-0.1420564225998535,-0.1953564902148904,-0.0457187338075901,-0.2323042318849897
POLA1,-0.5020034175663776,-0.5756201443566653,-0.5506902161000957,-0.3201767731771717,-0.6368646460234376,-0.979314587733043,-0.5237834113881142,-0.7670654925099423,-0.8941548095722845,-0.6742361730286011,-0.6700132387393505,-0.7012468420377548,-0.4083273322788397,-0.0879961940884141,-0.9587669996785254,-0.8220476538486085,-0.6030321522289049,-0.2998066745399446,-0.7201105403305701,-0.8918373254017707,-0.6474113634540017,-0.4176259654269378,-0.7751899123912611,-0.5952496548058261
TBL3,-1.0614137276972235,-1.1111355976411157,-1.2493732408053817,-1.3692975764195978,-1.2210637775913007,-1.2271734873994946,-1.1762201060446182,-1.3879261831149825,-1.342300071479828,-1.0846345674312254,-1.375405329089116,-1.2469663712295065,-0.9379106688295952,-1.383233732707072,-1.1535001077072566,-0.8339619053290585,-1.383169810516932,-1.5165164295405376,-1.5024273843512537,-1.1175864608261972,-1.5680349390259207,-1.4331547623885887,-1.4120869612667102,-1.7646201004576996
ITGA5,-0.047256393747424,-0.2814219666255849,-0.0028356843859415,-0.3093463237762659,-0.1334440808907432,-0.1846096502895817,-0.0531185807658938,-0.1202691951350325,-0.2635305567508411,-0.2469806484004934,-0.0008096453176862,-0.1307949311597475,-0.0021435664424158,-0.130905014620041,-0.0455293074563259,0.0017469268056357,-0.008931438654264,-0.197557545142895,-0.0508980276854525,-0.1557396205690429,-0.2326728603497627,-0.1031892242782791,-0.32087744973109,-0.4162649487948701
VEGFA,-0.3079437649672567,-0.1340070520780866,-0.0573457600432026,0.0829682579036081,-0.0270632125133699,-0.0283217860993307,-0.1993092279981247,-0.1017322440956214,-0.0601108748304909,-0.0708024483850202,-0.0784389099675721,-0.0715487296957985,-0.0932792264357056,-0.0920842781308553,-0.0435650538792573,0.0511600292383392,-0.0476122093059181,-0.1310858943014322,-0.0484201071256574,-0.0633634515695368,-0.0732907826292203,-0.0539993317655336,-0.0871315335447811,-0.1467801510536122
RBM8A,-0.9948643585625332,-1.2954494160385457,-0.9186158606892294,-0.6249904259428561,-1.6285464046963518,-1.1020141065373676,-1.129518215430072,-0.691751265123708,-1.5644508125618617,-1.0577254381104888,-0.7551697513368616,-1.907127690821272,-1.3592139501209273,-1.2411817734976618,-0.9733427949042578,-1.768059053502191,-1.6112995261451264,-1.477595939984047,-1.417866893391707,-1.69446761445149,-1.1222204226524528,-0.7890273983247769,-1.0016265774860067,-1.2386420612557547
SPEF2,0.1210936105970452,0.0224286832401192,0.0436777009954662,0.0059556458598129,-0.0538227671099154,-0.1498427575274168,-0.21687524091541,-0.0447625958373174,-0.0012724887621234,-0.0575686055064383,-0.020309268544997,-0.1070395119599941,0.0733906314214259,-0.0405133093977029,-0.0430322867792859,-0.0255043732123338,-0.0856164901031583,0.0118643890704078,-0.0420292643250219,0.0520864893443005,-0.0694647433203174,-0.1167611248256347,0.1520470321945978,-0.0338544923201584
TNFRSF11A,-0.0208483364487177,-0.0200519499204644,-0.0192652779841288,0.2884827806040311,-0.0224911828928412,0.1173217280505709,0.0589638744635551,-0.0016088542241318,0.0329187633790362,0.1340512500155974,0.0738452702208797,-0.0521006992651333,-0.0037727195740051,0.0088259415741339,0.0009608303889017,0.1241560451763814,0.0411255781480648,-0.1020208646317273,-0.0701051907622496,0.0331210228240932,-0.1518287351898444,0.0108052659131906,0.0428405737637795,0.0020070424041584
RAC1,-0.6012233687085811,-0.341343832497758,-0.7083165122321914,-0.9531192220614632,-1.4232303003187852,-1.2900118987904574,-0.7652582093553877,-1.48368954788075,-0.9843008994356424,-1.0735900677165535,-1.195011429323847,-0.6229000643935744,-0.6343105402767203,-1.4430165219309496,-0.8035882495154903,-1.1514070585986942,-1.0297249437484406,-0.8902932639602203,-0.6016931528730964,-0.8084745658264216,-0.6153509976258666,-0.4793654016549474,-1.1988954054359482,-1.4122234864771654
NCOA2,-0.0217474580796499,0.0433081440631287,0.0374716491619996,-0.1622503475169373,0.0422906601765051,-0.0050968452401942,-0.0139652515268357,-0.0162828311856284,-0.0881947190707472,0.044067871610502,0.1185368888566077,0.0509086852460175,0.1065051208156409,0.307414482903704,0.0186368972103013,0.1317982602551539,0.0195336855772664,-0.1571213107066251,0.0309005798019364,-0.0834111789241532,-0.0099667901885384,0.0545851380799348,0.0485146005773153,0.1243596961467414
RARA,0.0811905988899219,-0.2336902514238804,0.0134587802242735,-0.0374618177263401,-0.2199842581952762,0.0070955758202076,-0.0181332140735306,-0.0315555091521189,-0.1773831604403995,-0.0412301690449943,-0.2332626638143887,0.1473634947019356,0.0569624196115299,-0.1142515072415905,-0.4535675072322953,-0.024083628177824,0.1364056160644713,0.1317287601462822,-0.1816089344944884,-0.2174617271666659,-0.2395075496335993,0.0469343951291563,-0.1053388968913401,-0.2244508677356508
FARP2,0.1106694737434017,0.1751210665106395,-0.0238082469127844,-0.0246493774204505,0.0800920206483136,0.0106084399281738,0.1818801044421918,0.0149531045088293,0.1655712026660334,0.0879184946372852,-0.0488044323439527,0.1933336250182058,-0.0805174509799419,0.195146439041671,0.0259879745077858,0.1472315972519093,0.0941760199684462,0.1391022017281223,0.1092200145156717,-0.0309859138609235,0.1212148972434058,0.2943569427470344,0.3160999499642563,0.0891638049711282
UBR5,-0.7536639935482061,-0.0875210613209852,-0.2275432306189315,-0.6609580722444249,-0.6173484578624152,0.2999938227839459,-1.1735566265990955,-0.4066328446040073,0.0543438324865113,-0.6590966435035404,-0.2266131512234224,-0.0523739631965468,-0.5620994538645916,-0.6603708000995616,-0.2131491077792875,-0.5096975542370238,-0.9374736868847394,-0.2075504367546629,-0.1564869155376029,-0.8319717296781044,-0.1737754872642127,-0.5957162757837753,-0.1020778392766361,-0.3007558300308142
MRPL12,-0.4183681276055102,-0.8691303788260207,-0.0333853769689655,-0.372006770883453,-0.0912538190026928,-0.2003605209593147,-0.5563679305883269,-0.1646531415382566,-0.7065179518387943,-0.1911088360880747,-0.1665748926423824,-0.687394049407632,-0.2565600921486746,-0.2106596322116941,-0.3567620213120658,-0.0232904973787257,-0.676425270391152,-1.23322238346148,-0.9250051825321776,-0.5013023457167489,-0.6169358355776847,-0.6724603229195394,-0.432429572672908,-0.4229502106783944
MED4,-1.1462026081553625,-1.029715685576316,-1.079759157317473,-1.0337837388355242,-1.2376285109915932,-1.6986567690288994,-0.8573964390247599,-1.7104874207226144,-1.637440301621358,-1.7966218711954007,-1.4312935700070986,-1.077447792200769,-1.0002989560829063,-1.7768355881505262,-1.3321576648877853,-1.277960623475073,-1.3832112135596104,-0.8149055229013138,-1.5503689416226607,-1.3526713104563672,-1.279073404992354,-1.128605426954567,-1.802326982031333,-1.0164303298494042
